listing_id,title,location,department_slug,department,price_cop,price_raw,admin_fee_cop,bedrooms,bathrooms,area_m2,detail_url,source_page,scraped_at
193868676,"Apartamento en venta en picaleña y mirolindo, ibagué",Apartamento en Tolima,tolima,Tolima,360000000,$ 360.000.000,325400,3,2,66.45,https://www.fincaraiz.com.co/apartamento-en-venta-en-picale%C3%B1a-y-mirolindo-ibague/193868676,22,2026-07-03T07:45:46.607494+00:00
7814952,"Buonavista apartamentos, apartamento en venta en prados del norte, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,192400000,Desde $ 192.400.000,,2,1,37.0,https://www.fincaraiz.com.co/proyectos-vivienda/buonavista-apartamentos-apartamentos-en-venta-en-prados-del-norte-cucuta/7814952,1,2026-07-03T07:45:46.982744+00:00
15018395,"Ventura living, apartamento en venta en caobos, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,320000000,Desde $ 320.000.000,,1,1,28.05,https://www.fincaraiz.com.co/proyectos-vivienda/ventura-living-apartamentos-en-venta-en-caobos-cucuta/15018395,1,2026-07-03T07:45:46.984970+00:00
7055853,"Samanes apartamentos, apartamento en venta en prados del este, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,272000000,Desde $ 272.000.000,,2,2,48.58,https://www.fincaraiz.com.co/proyectos-vivienda/samanes-apartamentos-apartamentos-en-venta-en-prados-del-este-cucuta/7055853,1,2026-07-03T07:45:46.987143+00:00
10771359,"Apartamento en venta en quinta bosch, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,380000000,$ 380.000.000,305900,3,2,98.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-quinta-bosch-cucuta/10771359,1,2026-07-03T07:45:46.989337+00:00
193772137,"Apartamento en venta en la floresta, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,350000000,$ 350.000.000,284000,3,2,80.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-floresta-los-patios/193772137,1,2026-07-03T07:45:46.991424+00:00
193772167,"Apartamento en venta en quinta bosch, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,365000000,$ 365.000.000,485000,3,2,106.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-quinta-bosch-cucuta/193772167,1,2026-07-03T07:45:46.993375+00:00
193772045,"Apartamento en venta en la floresta, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,340000000,$ 340.000.000,390000,3,2,65.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-floresta-los-patios/193772045,1,2026-07-03T07:45:46.995789+00:00
193490944,"Apartamento en venta en caobos, villa del rosario",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,170000000,$ 170.000.000,113000,3,2,64.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-caobos-villa-del-rosario/193490944,1,2026-07-03T07:45:46.998536+00:00
193772114,"Apartamento en venta en prados del este, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,300000000,$ 300.000.000,267000,3,2,71.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-prados-del-este-cucuta/193772114,1,2026-07-03T07:45:47.000485+00:00
193771994,"Apartamento en venta en prados del este, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,310000000,$ 310.000.000,309600,3,3,84.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-prados-del-este-cucuta/193771994,1,2026-07-03T07:45:47.002647+00:00
193771993,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,350000000,$ 350.000.000,,3,2,79.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193771993,1,2026-07-03T07:45:47.004930+00:00
193772359,"Apartamento en venta en colsag, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,400000000,$ 400.000.000,500000,3,3,92.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-colsag-cucuta/193772359,1,2026-07-03T07:45:47.006777+00:00
192112122,Apartamento en  venta en cúcuta,Apartamento en Norte de santander,norte-de-santander,Norte de Santander,140000000,$ 140.000.000,165000,2,2,50.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-cucuta/192112122,1,2026-07-03T07:45:47.008698+00:00
192757140,"Apartamento en venta en bellavista, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,320000000,$ 320.000.000,390000,3,2,80.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-cucuta/192757140,1,2026-07-03T07:45:47.010821+00:00
193772923,"Apartamento en venta en torcoroma, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,330000000,$ 330.000.000,674000,3,2,109.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-torcoroma-cucuta/193772923,1,2026-07-03T07:45:47.012902+00:00
193771966,"Apartamento en venta en prados del este, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,280000000,$ 280.000.000,220000,3,3,84.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-prados-del-este-cucuta/193771966,1,2026-07-03T07:45:47.015437+00:00
193772160,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,520000000,$ 520.000.000,700000,3,3,170.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193772160,1,2026-07-03T07:45:47.017809+00:00
193773844,"Apartamento en venta en bocono, villa del rosario",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,140000000,$ 140.000.000,255000,3,2,60.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bocono-villa-del-rosario/193773844,1,2026-07-03T07:45:47.020292+00:00
193043626,"Apartamento en venta en alfonso lopez, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,160000000,$ 160.000.000,,2,2,52.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-alfonso-lopez-cucuta/193043626,1,2026-07-03T07:45:47.022422+00:00
193773122,"Apartamento en venta en san eduardo, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,280000000,$ 280.000.000,295000,3,2,68.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-eduardo-cucuta/193773122,1,2026-07-03T07:45:47.024271+00:00
193773032,"Apartamento en venta en san luis, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,180000000,$ 180.000.000,240000,3,2,62.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-luis-cucuta/193773032,1,2026-07-03T07:45:47.026622+00:00
193152994,"Apartamento en venta en prados del este, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,205000000,$ 205.000.000,100000,2,2,57.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-prados-del-este-cucuta/193152994,2,2026-07-03T07:45:51.586121+00:00
193805731,"Apartamento en venta en san rafael, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,170000000,$ 170.000.000,,4,3,110.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-rafael-cucuta/193805731,2,2026-07-03T07:45:51.588271+00:00
193773809,"Apartamento en venta en bellavista, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,650000000,$ 650.000.000,830000,3,4,135.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-cucuta/193773809,2,2026-07-03T07:45:51.590424+00:00
193777389,"Apartamento en venta en rafael garcia herreros et ii, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,180000000,$ 180.000.000,215000,3,2,63.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rafael-garcia-herreros-et-ii-cucuta/193777389,2,2026-07-03T07:45:51.593164+00:00
193858971,"Apartamento en venta en bellavista, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,1250000000,$ 1.250.000.000,1000000,4,5,164.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-los-patios/193858971,2,2026-07-03T07:45:51.595413+00:00
193903567,"Apartamento en venta en galicia, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,230000000,$ 230.000.000,300000,3,2,68.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-galicia-cucuta/193903567,2,2026-07-03T07:45:51.597486+00:00
193818153,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,550000000,$ 550.000.000,140000,3,3,165.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193818153,2,2026-07-03T07:45:51.599769+00:00
193817762,"Apartamento en venta en colsag, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,350000000,$ 350.000.000,360000,3,2,160.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-colsag-cucuta/193817762,2,2026-07-03T07:45:51.602284+00:00
193816673,"Apartamento en venta en la insula, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,200000000,$ 200.000.000,140000,3,2,63.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-insula-cucuta/193816673,2,2026-07-03T07:45:51.604264+00:00
193816550,"Apartamento en venta en prados del este, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,180000000,$ 180.000.000,,3,2,47.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-prados-del-este-cucuta/193816550,2,2026-07-03T07:45:51.605999+00:00
193816844,"Apartamento en venta en caobos, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,620000000,$ 620.000.000,700000,4,3,156.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-caobos-cucuta/193816844,2,2026-07-03T07:45:51.608122+00:00
193816974,"Apartamento en venta en niza, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,155000000,$ 155.000.000,,2,2,50.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-niza-cucuta/193816974,2,2026-07-03T07:45:51.610138+00:00
193818234,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,500000000,$ 500.000.000,500000,3,4,211.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193818234,2,2026-07-03T07:45:51.612058+00:00
193817187,"Apartamento en venta en san luis, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,210000000,$ 210.000.000,455000,2,2,105.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-luis-cucuta/193817187,2,2026-07-03T07:45:51.614357+00:00
193870805,"Apartamento en venta en patios centro, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,530000000,$ 530.000.000,,9,4,270.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-patios-centro-los-patios/193870805,2,2026-07-03T07:45:51.616703+00:00
193305501,"Apartamento en venta en el bosque, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,170000000,$ 170.000.000,175000,2,2,49.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-bosque-cucuta/193305501,2,2026-07-03T07:45:51.619453+00:00
193796025,"Apartamento en venta en el rosal, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,175000000,$ 175.000.000,427900,2,2,79.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-rosal-cucuta/193796025,2,2026-07-03T07:45:51.621739+00:00
193772581,"Apartamento en venta en patios centro, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,330000000,$ 330.000.000,485700,3,3,75.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-patios-centro-los-patios/193772581,2,2026-07-03T07:45:51.623645+00:00
193772141,"Apartamento en venta en bellavista, villa del rosario",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,400000000,$ 400.000.000,733000,3,3,125.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-villa-del-rosario/193772141,2,2026-07-03T07:45:51.625577+00:00
193555848,"Apartamento en venta en caobos, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,500000000,$ 500.000.000,520000,3,2,85.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-caobos-cucuta/193555848,2,2026-07-03T07:45:51.627862+00:00
193772391,"Apartamento en venta en patios centro, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,150000000,$ 150.000.000,290000,3,2,53.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-patios-centro-los-patios/193772391,2,2026-07-03T07:45:51.629917+00:00
193772391,"Apartamento en venta en patios centro, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,150000000,$ 150.000.000,290000,3,2,53.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-patios-centro-los-patios/193772391,3,2026-07-03T07:45:57.330141+00:00
193796025,"Apartamento en venta en el rosal, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,175000000,$ 175.000.000,427900,2,2,79.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-rosal-cucuta/193796025,3,2026-07-03T07:45:57.333326+00:00
193772581,"Apartamento en venta en patios centro, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,330000000,$ 330.000.000,485700,3,3,75.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-patios-centro-los-patios/193772581,3,2026-07-03T07:45:57.335302+00:00
193772662,"Apartamento en venta en la playa, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,550000000,$ 550.000.000,378000,4,4,161.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-playa-cucuta/193772662,3,2026-07-03T07:45:57.337259+00:00
193772762,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,400000000,$ 400.000.000,370000,3,3,82.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193772762,3,2026-07-03T07:45:57.339796+00:00
193772773,"Apartamento en venta en san rafael, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,270000000,$ 270.000.000,310000,3,3,68.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-rafael-cucuta/193772773,3,2026-07-03T07:45:57.341919+00:00
193772340,"Apartamento en venta en bellavista, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,530000000,$ 530.000.000,830000,3,4,132.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-cucuta/193772340,3,2026-07-03T07:45:57.343997+00:00
193773031,"Apartamento en venta en caobos, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,550000000,$ 550.000.000,485000,3,2,122.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-caobos-cucuta/193773031,3,2026-07-03T07:45:57.346402+00:00
193915416,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,230000000,$ 230.000.000,,3,2,75.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193915416,3,2026-07-03T07:45:57.348368+00:00
193915259,"Apartamento en venta en parq resid los libertadores b, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,320000000,$ 320.000.000,560000,3,2,80.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-parq-resid-los-libertadores-b-cucuta/193915259,3,2026-07-03T07:45:57.350518+00:00
193916545,"Apartamento en venta en cr. vizcaya, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,260000000,$ 260.000.000,500000,3,4,120.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-cr-vizcaya-los-patios/193916545,3,2026-07-03T07:45:57.352666+00:00
193916802,"Apartamento en venta en lleras restrepo, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,180000000,$ 180.000.000,,3,2,88.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-lleras-restrepo-cucuta/193916802,3,2026-07-03T07:45:57.355158+00:00
193916823,"Apartamento en venta en aeropuerto, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,180000000,$ 180.000.000,,3,2,55.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-aeropuerto-cucuta/193916823,3,2026-07-03T07:45:57.357020+00:00
193818122,"Apartamento en venta en quinta oriental, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,270000000,$ 270.000.000,120000,3,2,120.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-quinta-oriental-cucuta/193818122,3,2026-07-03T07:45:57.359261+00:00
193818255,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,385000000,$ 385.000.000,550000,2,2,142.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193818255,3,2026-07-03T07:45:57.361933+00:00
193816675,"Apartamento en venta en bellavista, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,320000000,$ 320.000.000,,3,2,70.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-cucuta/193816675,3,2026-07-03T07:45:57.364536+00:00
193816766,"Apartamento en venta en san luis, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,220000000,$ 220.000.000,455000,4,2,120.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-luis-cucuta/193816766,3,2026-07-03T07:45:57.366435+00:00
193817101,"Apartamento en venta en caobos, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,420000000,$ 420.000.000,600000,3,4,165.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-caobos-cucuta/193817101,3,2026-07-03T07:45:57.368453+00:00
193817998,"Apartamento en venta en videlso, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,190000000,$ 190.000.000,,3,3,98.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-videlso-los-patios/193817998,3,2026-07-03T07:45:57.370915+00:00
193817256,"Apartamento en venta en la floresta, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,380000000,$ 380.000.000,226000,3,2,81.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-floresta-los-patios/193817256,3,2026-07-03T07:45:57.373491+00:00
193817633,"Apartamento en venta en san mateo, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,330000000,$ 330.000.000,200000,3,2,63.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-mateo-cucuta/193817633,3,2026-07-03T07:45:57.375747+00:00
193818122,"Apartamento en venta en quinta oriental, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,270000000,$ 270.000.000,120000,3,2,120.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-quinta-oriental-cucuta/193818122,4,2026-07-03T07:46:01.058041+00:00
193818255,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,385000000,$ 385.000.000,550000,2,2,142.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193818255,4,2026-07-03T07:46:01.060890+00:00
193467042,"Apartamento en venta en caobos, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,420000000,$ 420.000.000,715500,3,3,137.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-caobos-cucuta/193467042,4,2026-07-03T07:46:01.063583+00:00
193250400,"Apartamento en venta en caobos, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,480000000,$ 480.000.000,950000,3,4,194.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-caobos-cucuta/193250400,4,2026-07-03T07:46:01.065840+00:00
191685830,Apartamento en  venta en cúcuta,Apartamento en Norte de santander,norte-de-santander,Norte de Santander,280000000,$ 280.000.000,,3,2,80.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-cucuta/191685830,4,2026-07-03T07:46:01.068154+00:00
192054765,"Apartamento en  venta en ceiba ii, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,280000000,$ 280.000.000,,3,2,88.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ceiba-ii-cucuta/192054765,4,2026-07-03T07:46:01.070045+00:00
193772537,"Apartamento en venta en la floresta, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,1200000000,$ 1.200.000.000,1000000,3,3,218.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-floresta-los-patios/193772537,4,2026-07-03T07:46:01.073964+00:00
193772116,"Apartamento en venta en san agustin, pamplona",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,140000000,$ 140.000.000,,3,2,76.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-agustin-pamplona/193772116,4,2026-07-03T07:46:01.076719+00:00
193772070,"Apartamento en venta en caobos, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,315000000,$ 315.000.000,,3,2,89.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-caobos-cucuta/193772070,4,2026-07-03T07:46:01.078630+00:00
193773490,"Apartamento en venta en la playa, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,150000000,$ 150.000.000,,2,2,55.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-playa-cucuta/193773490,4,2026-07-03T07:46:01.080904+00:00
193772657,"Apartamento en venta en torcoroma, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,115000000,$ 115.000.000,,2,2,48.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-torcoroma-cucuta/193772657,4,2026-07-03T07:46:01.082591+00:00
193772721,"Apartamento en venta en torcoroma ii sc i, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,300000000,$ 300.000.000,,2,3,110.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-torcoroma-ii-sc-i-cucuta/193772721,4,2026-07-03T07:46:01.084976+00:00
193773508,"Apartamento en venta en atalaya, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,190000000,$ 190.000.000,140000,3,2,50.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-atalaya-cucuta/193773508,4,2026-07-03T07:46:01.086789+00:00
193772365,"Apartamento en venta en ceiba ii, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,650000000,$ 650.000.000,817000,4,5,163.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ceiba-ii-cucuta/193772365,4,2026-07-03T07:46:01.089083+00:00
193772656,"Apartamento en venta en niza, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,180000000,$ 180.000.000,,2,2,80.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-niza-cucuta/193772656,4,2026-07-03T07:46:01.091904+00:00
193772139,"Apartamento en venta en sector sur, san cayetano",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,75000000,$ 75.000.000,60000,2,1,42.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-sector-sur-san-cayetano/193772139,4,2026-07-03T07:46:01.093891+00:00
193773229,"Apartamento en venta en la playa, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,480000000,$ 480.000.000,140000,3,4,141.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-playa-cucuta/193773229,4,2026-07-03T07:46:01.095753+00:00
193773247,"Apartamento en venta en blanco, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,430000000,$ 430.000.000,484000,3,3,135.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-blanco-cucuta/193773247,4,2026-07-03T07:46:01.098154+00:00
193773259,"Apartamento en venta en la ceiba, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,210000000,$ 210.000.000,,3,2,86.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-ceiba-cucuta/193773259,4,2026-07-03T07:46:01.100352+00:00
193773800,"Apartamento en venta en prados del norte, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,280000000,$ 280.000.000,310000,3,3,68.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-prados-del-norte-cucuta/193773800,4,2026-07-03T07:46:01.102297+00:00
193772820,"Apartamento en venta en ceiba ii, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,360000000,$ 360.000.000,425000,3,4,93.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-ceiba-ii-cucuta/193772820,5,2026-07-03T07:46:06.264394+00:00
193816359,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,325000000,$ 325.000.000,,3,2,69.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193816359,5,2026-07-03T07:46:06.266408+00:00
193816518,"Apartamento en venta en la ceiba, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,600000000,$ 600.000.000,690000,3,4,240.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-ceiba-cucuta/193816518,5,2026-07-03T07:46:06.268768+00:00
193816772,"Apartamento en venta en niza, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,235000000,$ 235.000.000,260000,3,3,74.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-niza-cucuta/193816772,5,2026-07-03T07:46:06.271142+00:00
193816779,"Apartamento en venta en el rosal, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,230000000,$ 230.000.000,272000,3,2,100.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-rosal-cucuta/193816779,5,2026-07-03T07:46:06.272962+00:00
193816924,"Apartamento en venta en san luis, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,230000000,$ 230.000.000,270000,3,2,70.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-san-luis-cucuta/193816924,5,2026-07-03T07:46:06.275402+00:00
193817021,"Apartamento en venta en patios centro, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,420000000,$ 420.000.000,,2,3,70.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-patios-centro-los-patios/193817021,5,2026-07-03T07:46:06.277594+00:00
193817971,"Apartamento en venta en bellavista, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,260000000,$ 260.000.000,600000,2,2,145.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-cucuta/193817971,5,2026-07-03T07:46:06.279902+00:00
193817640,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,700000000,$ 700.000.000,500000,3,3,217.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193817640,5,2026-07-03T07:46:06.282002+00:00
193817663,"Apartamento en venta en la riviera, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,480000000,$ 480.000.000,415000,3,3,160.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-la-riviera-cucuta/193817663,5,2026-07-03T07:46:06.284750+00:00
193817875,"Apartamento en venta en patios centro, los patios",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,430000000,$ 430.000.000,520000,3,3,139.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-patios-centro-los-patios/193817875,5,2026-07-03T07:46:06.287168+00:00
193818164,"Apartamento en venta en colsag, cúcuta",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,250000000,$ 250.000.000,230000,3,2,75.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-colsag-cucuta/193818164,5,2026-07-03T07:46:06.289770+00:00
193817356,"Apartamento en venta en trapiches ii, villa del rosario",Apartamento en Norte de santander,norte-de-santander,Norte de Santander,220000000,$ 220.000.000,,2,2,60.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-trapiches-ii-villa-del-rosario/193817356,5,2026-07-03T07:46:06.291707+00:00
